relseconds,roll,pitch,yaw
144.1,2.237122058868408,-179.54443359375,-142.00802612304688
144.401,2.237122058868408,-179.54443359375,-142.00802612304688
144.728,2.237122058868408,-179.54443359375,-142.00802612304688
145.03,2.237122058868408,-179.54443359375,-142.00802612304688
145.331,-0.4364103674888611,-176.10186767578125,-161.36550903320312
145.633,-3.725600004196167,-178.21177673339844,161.16944885253906
145.935,-4.375493049621582,-177.84786987304688,137.58001708984375
146.237,-1.7244431972503662,-176.0326385498047,130.64967346191406
146.539,-2.5935394763946533,-179.6381072998047,136.24417114257812
146.847,-2.4767980575561523,179.5338592529297,154.40724182128906
147.149,-2.4767980575561523,179.5338592529297,154.40724182128906
147.478,-1.149814248085022,-179.50950622558594,-137.0465850830078
147.78,-1.149814248085022,-179.50950622558594,-137.0465850830078
148.081,-1.149814248085022,-179.50950622558594,-137.0465850830078
148.382,-1.149814248085022,-179.50950622558594,-137.0465850830078
148.683,-1.149814248085022,-179.50950622558594,-137.0465850830078
148.99,-1.149814248085022,-179.50950622558594,-137.0465850830078
149.291,-1.149814248085022,-179.50950622558594,-137.0465850830078
149.592,-1.149814248085022,-179.50950622558594,-137.0465850830078
149.902,4.25353479385376,-167.8050537109375,85.71453094482422
150.212,4.25353479385376,-167.8050537109375,85.71453094482422
150.522,4.25353479385376,-167.8050537109375,85.71453094482422
150.832,4.25353479385376,-167.8050537109375,85.71453094482422
151.139,4.25353479385376,-167.8050537109375,85.71453094482422
151.455,4.25353479385376,-167.8050537109375,85.71453094482422
151.73,0.1920076459646225,-178.21945190429688,9.168814659118652
152.032,2.5542967319488525,-179.71070861816406,9.466472625732422
152.334,2.568523406982422,-178.27064514160156,21.173967361450195
152.636,5.408712387084961,179.65396118164062,37.29543685913086
152.938,5.408712387084961,179.65396118164062,37.29543685913086
153.245,5.408712387084961,179.65396118164062,37.29543685913086
153.546,5.408712387084961,179.65396118164062,37.29543685913086
153.847,5.408712387084961,179.65396118164062,37.29543685913086
154.148,5.408712387084961,179.65396118164062,37.29543685913086
154.449,5.408712387084961,179.65396118164062,37.29543685913086
154.75,5.408712387084961,179.65396118164062,37.29543685913086
155.051,-4.936678886413574,171.3575439453125,-125.45938873291016
155.36,4.9770612716674805,171.69471740722656,-156.00820922851562
155.661,4.9770612716674805,171.69471740722656,-156.00820922851562
155.983,6.430556297302246,172.8303680419922,153.97645568847656
156.258,-2.6607391834259033,-175.80609130859375,129.9501190185547
156.56,-4.314445972442627,179.04327392578125,143.57308959960938
156.862,-5.286645889282227,173.61769104003906,177.00038146972656
157.164,-6.055996417999268,174.7820587158203,-136.10498046875
157.472,-6.378433704376221,-178.76536560058594,-68.52693939208984
157.774,-6.378433704376221,-178.76536560058594,-68.52693939208984
158.075,-6.378433704376221,-178.76536560058594,-68.52693939208984
158.376,-6.378433704376221,-178.76536560058594,-68.52693939208984
158.677,-6.378433704376221,-178.76536560058594,-68.52693939208984
158.978,-6.378433704376221,-178.76536560058594,-68.52693939208984
159.279,-6.378433704376221,-178.76536560058594,-68.52693939208984
159.586,-6.378433704376221,-178.76536560058594,-68.52693939208984
159.888,-6.378433704376221,-178.76536560058594,-68.52693939208984
160.198,2.5365614891052246,-178.4045867919922,137.9008331298828
160.508,2.5365614891052246,-178.4045867919922,137.9008331298828
160.818,2.5365614891052246,-178.4045867919922,137.9008331298828
161.128,2.5365614891052246,-178.4045867919922,137.9008331298828
161.429,2.5365614891052246,-178.4045867919922,137.9008331298828
161.737,2.343782424926758,177.8262176513672,-162.12879943847656
162.038,2.343782424926758,177.8262176513672,-162.12879943847656
162.339,2.713878870010376,-174.88922119140625,100.99396514892578
162.641,1.3843647241592407,-177.0338134765625,-71.19866943359375
162.943,6.002909183502197,-178.16590881347656,164.08445739746094
163.245,6.002909183502197,-178.16590881347656,164.08445739746094
163.546,6.002909183502197,-178.16590881347656,164.08445739746094
163.853,6.002909183502197,-178.16590881347656,164.08445739746094
164.154,6.002909183502197,-178.16590881347656,164.08445739746094
164.455,6.002909183502197,-178.16590881347656,164.08445739746094
164.756,6.002909183502197,-178.16590881347656,164.08445739746094
165.057,-4.404680252075195,178.0474090576172,16.55348777770996
165.359,-6.165180683135986,177.69973754882812,148.38125610351562
165.661,-7.7104010581970215,-173.7216033935547,-70.02630615234375
165.969,-2.5124359130859375,-171.99298095703125,49.85952377319336
